StopId,StopAbbr,StopName,OnStreet,AtStreet,Lon,Lat,GeoStatus,InService,Zipcodes
11247.0,SIPV(NW),Silverlake/Palo Verde,E SILVERLAKE RD,S PALO VERDE AVE,-110.918377,32.199759,-214748363.0,1.0,85713
12588.0,SIRC(NE),Silverbell/Riley Circle,N SILVERBELL RD,W RILEY CIR,-111.002733,32.233527,-214748363.0,1.0,85745
12490.0,SIRI(NE),Silverbell/Riverview,N SILVERBELL RD,W RIVERVIEW ST,-111.010109,32.245819,-214748363.0,1.0,85745
15963.0,SIRR(SW),Silverbell/Rainbow Ridge,N SILVERBELL RD,W RAINBOW RIDGE RD,-111.01105,32.24653,-214748363.0,1.0,85745
11249.0,SIRW(NW),Silverlake/Randolph Way,E SILVERLAKE RD,S HOWARD SV,-110.922556,32.199682,-214748363.0,1.0,85713
14811.0,SISA(NE),Silverbell/Silver Arrow Dr,N SILVERBELL RD,N XOCHIPILLI DR,-111.018873,32.259965,-214748364.0,1.0,85745
15984.0,SISA(NW),Silverbell/Silver Arrow Dr,N SILVERBELL RD,N XOCHIPILLI DR,-111.018959,32.259684,-214748364.0,1.0,85745
12425.0,SISC(NW),Silverlake/Santa Cruz,W SILVERLAKE RD,S SANTA CRUZ LN,-110.986572,32.19963,-214748363.0,1.0,85713
12013.0,SISC(SE),Silverlake/Santa Cruz,W SILVERLAKE RD,S SANTA CRUZ LN,-110.986051,32.199455,-214748363.0,1.0,85713
12011.0,SISE(SE),Silverlake/Silverlake Estates,W SILVERLAKE RD,UNNAMED,-110.993436,32.199405,-214748363.0,1.0,85713
11718.0,SISJ(SE),Silverbell/San Jose,N SILVERBELL RD,SAN JOSE,-111.00083,32.230814,-214748363.0,1.0,85745
12587.0,SISJ(SW),Silverbell/San Jose,N SILVERBELL RD,N STONE AVE,-111.00087,32.230502,-214748363.0,1.0,85745
12586.0,SISM(NE),Silverbell/St Mary's,N SILVERBELL RD,N OMAR DR,-110.999112,32.229296,-214748363.0,1.0,85745
12434.0,SISM(SE),Silverbell/St Mary's(SE),N SILVERBELL RD,W SAINT MARYS RD,-110.998566,32.2277,-214748363.0,1.0,85745
14196.0,SISM(SW),Silverbell/St Mary's,N SILVERBELL RD,W SAINT MARYS RD,-110.998861,32.227715,-214748363.0,1.0,85745
14506.0,SISP(NE),Silverbell/Speedway(NE),N SILVERBELL RD,W SPEEDWAY BLVD,-111.004274,32.236012,-214748363.0,1.0,85745
12433.0,SISP(SE),Silverbell/Sonoran Palms Apts, , ,-110.996603,32.224944,-1.0,1.0,85745
11716.0,SISP(SW),Silverbell/Speedway,N SILVERBELL RD,W SPEEDWAY BLVD,-111.003785,32.234646,-214748363.0,1.0,85745
12491.0,SITA*NE*,Silverbell/Tanglewood,N SILVERBELL RD,W RIVERVIEW ST,-111.011888,32.24811,-214748363.0,1.0,85745
16028.0,SITP(IN),SS/Silverbell/Twin Peaks,N SILVERBELL RD,W TWIN PEAKS RD,-111.136971,32.372651,-214748363.0,1.0,85743
16352.0,SITR(IN),SS/Silverlake/Total Ride, , ,-110.984032,32.198768,-214748364.0,1.0,85713
11719.0,SITT(NW),Silverbell/Tucson Terrace,N SILVERBELL RD,W SILVERBELL TREE DR,-110.997392,32.225295,-214748363.0,1.0,85745
13678.0,SMAN(NE),St Mary's/Anklam,W SAINT MARYS RD,W ANKLAM RD,-111.005479,32.226662,-214748363.0,1.0,85745
12584.0,SMAN(SE),St Mary's/Anklam,W SAINT MARYS RD,W ANKLAM RD,-111.005061,32.226892,-214748363.0,1.0,85745
12585.0,SMCE(SE),St Mary's/Centenniel,W SAINT MARYS RD,N SAN RAFAEL AVE,-111.002224,32.228433,-214748363.0,1.0,85745
13675.0,SMCH(NW),St Mary's/Cherokee,W SAINT MARYS RD,N CHEROKEE AVE,-110.99763,32.229018,-214748363.0,1.0,85745
13672.0,SMCO(NW),St Mary's/Columbia,W SAINT MARYS RD,N COLUMBIA AVE,-110.987844,32.229838,-214748363.0,1.0,85745
13674.0,SMCU(NW),St Mary's/Cuesta,W SAINT MARYS RD,N CUESTA AVE,-110.995316,32.229217,-214748363.0,1.0,85745
13689.0,SMFC(SE),St Mary's/Furr's Cafeterias,W SAINT MARYS RD,N COLUMBIA AVE,-110.987172,32.229644,-214748363.0,1.0,85745
13671.0,SMFW(NW),St Mary's/I-10 Interstate,W SAINT MARYS RD,N FREEWAY,-110.983768,32.229581,-214748363.0,1.0,85745
13690.0,SMFW(SW),St Mary's/I-10 Interstate,W SAINT MARYS RD,N COLUMBIA AVE,-110.983896,32.229392,-214748363.0,1.0,85745
13670.0,SMGD(NW),St Mary's/Granada,W SAINT MARYS RD,N GRANADA AVE,-110.978264,32.227713,-214748363.0,1.0,85705
130.0,SMGR(NW),St Mary's/Grande,W SAINT MARYS RD,N GRANDE AVE,-110.990063,32.229673,-214748363.0,1.0,85745
13688.0,SMGR(SW),St Mary's/Grande,W SAINT MARYS RD,N GRANDE AVE,-110.990415,32.229486,-214748363.0,1.0,85745
199.0,SMLC(NE),San Marcos/La Cholla,W SAN MARCOS BLVD,S LA CHOLLA BLVD,-111.011255,32.20324,-214748363.0,1.0,85713
196.0,SMLC(SE),San Marcos/La Cholla,W SAN MARCOS BL,S LA CHOLLA BL,-111.011308,32.203073,-214748363.0,1.0,85713
14457.0,SMME(NW),St Mary's/Melrose Av,W SAINT MARYS RD,N MELROSE AVE,-110.9924,32.229446,-214748363.0,1.0,85745
12507.0,SMMI(NW),San Marcos/Mission,W SAN MARCOS BLVD,S MISSION RD,-110.99638,32.203013,-214748363.0,1.0,85713
12010.0,SMMI(SW),San Marcos/Mission,W SAN MARCOS BLVD,S MISSION RD,-110.995979,32.202913,-214748363.0,1.0,85713
12508.0,SMSA(NW),San Marcos/San Antonio,W SAN MARCOS BL,S SAN ANTONIO DR,-110.999303,32.203203,-214748363.0,1.0,85713
13676.0,SMSI(NW),St Mary's/Silverbell,W SAINT MARYS RD,N SILVERBELL RD,-110.999678,32.229059,-214748363.0,1.0,85745
13686.0,SMSI(SE),St Mary's/Silverbell,W SAINT MARYS RD,N SILVERBELL RD,-110.998645,32.228707,-214748363.0,1.0,85745
16238.0,SMSJ(NW),San Marcos/San Jacinto,W SAN MARCOS BLVD,S CAMINO DEL SIERRA,-111.003569,32.203198,-214748363.0,1.0,85713
16206.0,SMSJ(SW),San Marcos/San Jacinto,W SAN MARCOS BLVD,S CAMINO DEL SIERRA,-111.003602,32.203036,-214748363.0,1.0,85713
12511.0,SMSN(NW),San Marcos/Cmo Santiago,W SAN MARCOS BLVD,S CAMINO SANTIAGO,-111.007897,32.203222,-214748363.0,1.0,85713
12006.0,SMSN(SE),San Marcos/Cmo Santiago,W SAN MARCOS BLVD,S CMO SANTIAGO,-111.007344,32.203057,-214748363.0,1.0,85713
13677.0,SMSR(NW),St Mary's/San Rafael,W SAINT MARYS RD,N SAN RAFAEL AVE,-111.002743,32.228483,-214748363.0,1.0,85745
12436.0,SMWE(SE),St Mary's/Westmoreland,W SAINT MARYS RD,N WESTMORELAND AVE,-110.993537,32.229154,-214748363.0,1.0,85745
14947.0,SOLR(SW),Sorrel/LosReales,S TUCSON BLVD,E BROADWAY BLVD,-111.046005,32.117545,-214748363.0,1.0,85746
16365.0,SOPR(SE),SS/Sandario Rd/Picture Rocks Rd,N SANDARIO RD,W PICTURE ROCKS RD,-111.217604,32.32714,-214748364.0,1.0,85743
11092.0,SOTE(NE),Sorrel Ln/Tetakusim Rd,S SORREL LN,W TETAKUSIM RD,-111.045867,32.116567,-214748363.0,1.0,85746
16074.0,SOTM(NE),SS/Sandario Rd/Trico Marana Rd,N SANDARIO RD,W MARANA RD,-111.216967,32.460933,-214748364.0,1.0,85653
16192.0,SOTM(SW),SS/Sandario Rd/Trico Marana Rd,N SANDARIO RD,W MARANA RD,-111.217059,32.460011,-214748363.0,1.0,85653
12571.0,SP10(NW),Speedway/10th Av,W SPEEDWAY BLVD,N 10TH AVE,-110.975117,32.23609,-214748363.0,1.0,85705
12595.0,SP10(SE),Speedway/10th Av,W SPEEDWAY BLVD,N 10TH AVE,-110.974418,32.235798,-214748363.0,1.0,85705
11164.0,SP2A(NW),Speedway/2nd Av,E SPEEDWAY BL,N BEAN AV,-110.962964,32.236001,-214748363.0,1.0,85705
11179.0,SP2A(SE),Speedway/2nd Av,E SPEEDWAY BL,N 2ND AV,-110.962379,32.235835,-214748363.0,1.0,85705
11165.0,SP4A(NW),Speedway/4th Av,E SPEEDWAY BLVD,N 4TH AVE,-110.965911,32.236042,-214748363.0,1.0,85705
11178.0,SP4A(SE),Speedway/4th Av,E SPEEDWAY BLVD,N 4TH AVE,-110.965335,32.235838,-214748363.0,1.0,85705
11166.0,SP6A(NE),Speedway/6th Av,E SPEEDWAY BL,N 6TH AV,-110.968584,32.235993,-214748363.0,1.0,85705
11177.0,SP6A(SE),Speedway/6th Av,E SPEEDWAY BL,N 6TH AV,-110.968544,32.235831,-214748363.0,1.0,85705
11230.0,SP73(EB),Speedway/7350 E Speedway,E SPEEDWAY BLVD,N PRESSYC PL,-110.834798,32.235446,-214748363.0,1.0,85710
11078.0,SP73(WB),Speedway/7351 E Speedway, , ,-110.835254,32.23572,-1.0,1.0,85710
12594.0,SPAD(SW),Speedway/Alder,W SPEEDWAY BLVD,N ALDER AVE,-110.977366,32.235774,-214748363.0,1.0,85705
11139.0,SPAL(NE),Speedway/Alamo,E SPEEDWAY BLVD,N ALAMO AVE,-110.862256,32.236225,-214748363.0,1.0,85712
40.0,SPAL(NW),Speedway/Alvernon,E SPEEDWAY BLVD,N ALVERNON WAY,-110.910143,32.236315,-214748363.0,1.0,85716
46.0,SPAL(SE),Speedway/Alvernon,E SPEEDWAY BLVD,N ALVERNON WAY,-110.909158,32.236108,-214748363.0,1.0,85712
11145.0,SPAR(NW),Speedway/Arcadia,E SPEEDWAY BLVD,N ARCADIA AVE,-110.888604,32.236268,-214748363.0,1.0,85712
11195.0,SPAR(SE),Speedway/Arcadia,E SPEEDWAY BLVD,N ARCADIA AVE,-110.888044,32.236079,-214748363.0,1.0,85712
11149.0,SPAT(NW),Speedway/Arlington,E SPEEDWAY BLVD,N ARLINGTON BLVD,-110.905982,32.236323,-214748363.0,1.0,85712
11191.0,SPAT(SE),Speedway/Arlington,E SPEEDWAY BLVD,N ARLINGTON BLVD,-110.904999,32.23609,-214748363.0,1.0,85712
11143.0,SPBE(NW),Speedway/Beverly,E SPEEDWAY BLVD,N BEVERLY AVE,-110.880034,32.236333,-214748363.0,1.0,85712
11197.0,SPBE(SE),Speedway/Beverly,E SPEEDWAY BLVD,N BEVERLY AVE,-110.879466,32.236097,-214748363.0,1.0,85712
11193.0,SPBL(SE),Speedway/Belvedere,E SPEEDWAY BLVD,N BELVEDERE AVE,-110.896562,32.236132,-214748363.0,1.0,85712
41.0,SPCA(NW),Speedway/Campbell,E SPEEDWAY BLVD,N WARREN AVE,-110.944438,32.236178,-214748363.0,1.0,85719
45.0,SPCA(SE),Speedway/Campbell,E SPEEDWAY BLVD,N CAMPBELL AVE,-110.943472,32.235905,-214748364.0,1.0,85719
11135.0,SPCB(NE),Speedway/Caribe,E SPEEDWAY BLVD,N CARIBE AVE,-110.846847,32.235694,-214748363.0,1.0,85710
11153.0,SPCC(NW),Speedway/Country Club NW,E SPEEDWAY BLVD,N COUNTRY CLUB RD,-110.927246,32.236093,-214748363.0,1.0,85716
11187.0,SPCC(SE),Speedway/Country Club SE,E SPEEDWAY BLVD,N COUNTRY CLUB RD,-110.926364,32.235826,-214748363.0,1.0,85716
12574.0,SPCE(SE),Speedway/Cuesta,W SPEEDWAY BLVD,N RIVERVIEW BLVD,-110.994716,32.235613,-214748363.0,1.0,85745
12591.0,SPCH(SE),Speedway/Cherokee,W SPEEDWAY BLVD,N CUESTA AVE,-110.996923,32.235592,-214748363.0,1.0,85745
12573.0,SPCL(NE),Speedway/Columbia,W SPEEDWAY BLVD,N COLUMBIA AVE,-110.987446,32.235736,-214748364.0,1.0,85745
12440.0,SPCL(SE),Speedway/Columbia,W SPEEDWAY BLVD,N COLUMBIA AVE,-110.987991,32.235527,-214748363.0,1.0,85745
11148.0,SPCO(NW),Speedway/Columbus,E SPEEDWAY BLVD,N BRYANT AVE,-110.902074,32.236279,-214748363.0,1.0,85712
14421.0,SPCO(SE),Speedway/Columbus,E SPEEDWAY BL,N COLUMBUS BL,-110.900913,32.236066,-214748363.0,1.0,85712
11142.0,SPCR(NW),Speedway/Craycroft,E SPEEDWAY BLVD,N CRAYCROFT RD,-110.875949,32.236285,-214748363.0,1.0,85712
11198.0,SPCR(SE),Speedway/Craycroft,E SPEEDWAY BLVD,N CRAYCROFT RD,-110.875072,32.236085,-214748363.0,1.0,85712
11070.0,SPCS(NW),Speedway/Cam Seco,E SPEEDWAY BLVD,N CAMINO SECO,-110.807567,32.235623,-214748364.0,1.0,85710
11237.0,SPCS(SE),Speedway/Cam Seco,E SPEEDWAY BLVD,N CAMINO SECO,-110.806194,32.235382,-214748363.0,1.0,85710
11147.0,SPCT(NE),Speedway/Catalina,E SPEEDWAY BLVD,N CATALINA AVE,-110.898821,32.236314,-214748363.0,1.0,85712
11066.0,SPCU(NE),Speedway/Cummings,E SPEEDWAY BL,N RIVERVIEW BL,-110.79447,32.235532,-214748363.0,1.0,85710
11241.0,SPCU(SE),Speedway/Cummings,E SPEEDWAY BLVD,N CUMMINGS DR,-110.794339,32.23537,-214748363.0,1.0,85710
11150.0,SPDO(NE),Speedway/Dodge,E SPEEDWAY BLVD,N DODGE BLVD,-110.913614,32.23629,-214748363.0,1.0,85716
11190.0,SPDO(SE),Speedway/Dodge,E SPEEDWAY BLVD,N DODGE BLVD,-110.912955,32.236105,-214748363.0,1.0,85716
11134.0,SPDR(NW),Speedway/Dorado,E SPEEDWAY BLVD,E DORADO BLVD,-110.845308,32.235681,-214748363.0,1.0,85710
11207.0,SPDR(SE),Speedway/Dorado,E SPEEDWAY BLVD,E DORADO BLVD,-110.844737,32.235485,-214748363.0,1.0,85710
14760.0,SPED(NW),Speedway/El Dorado,E SPEEDWAY BLVD,N BARBARA WORTH,-110.855944,32.235651,-214748363.0,1.0,85710
14997.0,SPEL(NW),Speedway/Electra,E SPEEDWAY BLVD,N KEESAL AVE,-110.812073,32.235607,-214748363.0,1.0,85715
11715.0,SPER(NW),Speedway/El Rio,W SPEEDWAY BLVD,N EL RIO DR,-111.001739,32.235743,-214748363.0,1.0,85745
11163.0,SPEU(NW),Speedway/Euclid,E SPEEDWAY BLVD,N EUCLID AVE,-110.960148,32.236136,-214748363.0,1.0,85719
11180.0,SPEU(SE),Speedway/Euclid,E SPEEDWAY BLVD,N EUCLID AVE,-110.958312,32.23585,-214748363.0,1.0,85719
16231.0,SPFR(NW),Speedway/Falcon Ridge Dr,W SPEEDWAY BLVD,N FALCON RIDGE DR,-111.016163,32.236018,-214748363.0,1.0,85745
14856.0,SPFR(SE),Speedway/Falcon Ridge Dr.,W SPEEDWAY BLVD,N FALCON RIDGE DR,-111.015479,32.235865,-214748363.0,1.0,85745
11077.0,SPGD(NE),Speedway/Grady,E SPEEDWAY BLVD,E GRADY AVE,-110.827695,32.23568,-214748363.0,1.0,85710
12327.0,SPGD(SE),Speedway/Grady,E SPEEDWAY BLVD,N GRADY AVE,-110.82715,32.235464,-214748363.0,1.0,85710
11236.0,SPGO*SE*,Speedway/Goebel,E SPEEDWAY BLVD,N GOEBEL AVE,-110.80934,32.235394,-214748363.0,1.0,85710
226.0,SPGR(NW),Speedway/Grande,W SPEEDWAY BLVD,N GRANDE AVE,-110.990545,32.235709,-214748363.0,1.0,85745
188.0,SPGR(SE),Speedway/Grande,W SPEEDWAY BLVD,N GRANDE AVE,-110.989849,32.235468,-214748363.0,1.0,85745
16128.0,SPHA(NW),Speedway/Harrison,E SPEEDWAY BLVD,E SH PARK N RIDE WAY,-110.790077,32.235513,-214748363.0,1.0,85710
11344.0,SPHI(NW),Speedway/Highland Underpass,E SPEEDWAY BLVD,N MOUNTAIN AVE,-110.950902,32.23615,-214748364.0,1.0,85719
11182.0,SPHI(SW),Speedway/Highland Underpass,E SPEEDWAY BL,N MOUNTAIN AV,-110.950789,32.235823,-214748364.0,1.0,85719
11152.0,SPHO(NE),Speedway/Howard,E SPEEDWAY BLVD,N HOWARD BLVD,-110.922183,32.236244,-214748363.0,1.0,85716
11240.0,SPIG(SE),Speedway/Igo Way,E SPEEDWAY BLVD,N IGO WAY,-110.79789,32.235427,-214748363.0,1.0,85710
11235.0,SPKE(SE),Speedway/Keesal,E SPEEDWAY BLVD,N ELECTRA DR,-110.812672,32.235397,-214748363.0,1.0,85710
11133.0,SPKO(NW),Speedway/Kolb,E SPEEDWAY BLVD,N KOLB RD,-110.841759,32.235646,-214748363.0,1.0,85710
11228.0,SPKO(SE),Speedway/Kolb,E SPEEDWAY BLVD,N KOLB RD,-110.840407,32.235472,-214748363.0,1.0,85710
12579.0,SPLL(IF),Speedway/La Lomita Apts, , ,-111.010814,32.235598,-1.0,1.0,85745
12572.0,SPMA(NW),Speedway/Main,W SPEEDWAY BLVD,N 13TH AVE,-110.978451,32.236014,-214748364.0,1.0,85705
11188.0,SPMI(EB),Speedway/Miramonte,E SPEEDWAY BLVD,N CMO MIRAMONTE,-110.921182,32.236058,-214748363.0,1.0,85716
11136.0,SPNA(NW),Speedway/Natachee,E SPEEDWAY BLVD,N EL DORADO PL,-110.850571,32.235688,-214748363.0,1.0,85710
11205.0,SPNA(SE),Speedway/Natachee,E SPEEDWAY BLVD,N NATACHEE,-110.849725,32.235438,-214748363.0,1.0,85710
11161.0,SPOL(NE),Speedway/Olive Underpass,E SPEEDWAY BLVD,N SANTA RITA AVE,-110.955474,32.236203,-214748364.0,1.0,85719
11181.0,SPOL(SW),Speedway/Olive Underpass,E SPEEDWAY BLVD,OLIVE UNDERPASS,-110.955184,32.235878,-214748363.0,1.0,85719
15937.0,SPOR(NW),SS/SteamPumpWy/OracleRd,N ORACLE PARK N RIDE DR,N ORACLE RD,-110.947325,32.407231,-214748364.0,1.0,85737
11076.0,SPPA(NW),Speedway/Pantano,E SPEEDWAY BLVD,N PANTANO RD,-110.824278,32.235669,-214748363.0,1.0,85710
11232.0,SPPA(SE),Speedway/Pantano,E SPEEDWAY BLVD,N PANTANO RD,-110.823364,32.235464,-214748363.0,1.0,85710
11156.0,SPPL(NW),Speedway/Plumer,E SPEEDWAY BLVD,N PLUMER AVE,-110.940021,32.236227,-214748364.0,1.0,85719
11184.0,SPPL(SE),Speedway/Plumer,E SPEEDWAY BLVD,N WILSON AVE,-110.939368,32.235941,-214748363.0,1.0,85719
11067.0,SPPP(NW),Speedway/Palms Park Dr.,E SPEEDWAY BLVD,E PALMS PARK DR,-110.79863,32.235551,-214748363.0,1.0,85710
14386.0,SPPR(NW),Speedway/Prudence,E SPEEDWAY BLVD,N PRUDENCE RD,-110.832769,32.235643,-214748363.0,1.0,85710
14482.0,SPPV(NE),Speedway/Palo Verde,E SPEEDWAY BLVD,N PALO VERDE BLVD,-110.917831,32.236276,-214748363.0,1.0,85716
11137.0,SPRA(NW),Speedway/Radisson Hotel,E SPEEDWAY BLVD,N BARBARA WORTH,-110.853747,32.235631,-214748363.0,1.0,85710
11204.0,SPRA(SE),Speedway/Radisson Hotel,E SPEEDWAY BLVD,N BARBARA WORTH,-110.852651,32.235459,-214748363.0,1.0,85710
11189.0,SPRI(SE),Speedway/Richey,E SPEEDWAY BLVD,N RICHEY BLVD,-110.915664,32.236102,-214748363.0,1.0,85716
14372.0,SPRK(SE),Speedway/Rook,E SPEEDWAY BLVD,N ROOK AVE,-110.859927,32.235963,-214748363.0,1.0,85711
11144.0,SPRO(NW),Speedway/Rosemont,E SPEEDWAY BLVD,N ROSEMONT BLVD,-110.884438,32.236314,-214748363.0,1.0,85737
11196.0,SPRO(SE),Speedway/Rosemont,E SPEEDWAY BLVD,N ROSEMONT BLVD,-110.883587,32.236071,-214748363.0,1.0,85712
11068.0,SPRS(NW),Speedway/Av Ricardo Small,E SPEEDWAY BLVD,N AVE RICARDO SMALL,-110.801649,32.235526,-214748363.0,1.0,85710
11239.0,SPRS(SE),Speedway/Av Ricardo Small,E SPEEDWAY BL,N AVENIDA RICARDO SMAL,-110.800764,32.235378,-214748363.0,1.0,85710
11712.0,SPRV(NW),Speedway/Riverview,W SPEEDWAY BLVD,N CUESTA AVE,-110.994354,32.235809,-214748363.0,1.0,85745
11140.0,SPSA(NW),Speedway/Sahuara,E SPEEDWAY BLVD,N SAHUARA AVE,-110.866986,32.236245,-214748363.0,1.0,85712
11201.0,SPSA(SE),Speedway/Sahuara,E SPEEDWAY BLVD,N SAHUARA AVE,-110.866658,32.236036,-214748363.0,1.0,85712
11714.0,SPSE(NW),Speedway/Seminole,W SPEEDWAY BLVD,N SEMINOLE AVE,-110.999861,32.235757,-214748363.0,1.0,85745
12590.0,SPSE(SW),Speedway/Seminole,W SPEEDWAY BL,N EL RIO DR,-111.000372,32.23551,-214748363.0,1.0,85745
12578.0,SPSI(NW),Speedway/Silverbell,W SPEEDWAY BLVD,N SILVERBELL RD,-111.005151,32.235712,-214748363.0,1.0,85745
12589.0,SPSI(SE),Speedway/Silverbell,W SPEEDWAY BLVD,N SILVERBELL RD,-111.003082,32.235485,-214748363.0,1.0,85745
11202.0,SPSO(SE),Speedway/Sonoita,E SPEEDWAY BLVD,N SONOITA AVE,-110.863948,32.236056,-214748363.0,1.0,85712
11074.0,SPSR(NE),Speedway/Sarnoff,E SPEEDWAY BLVD,N SARNOFF DR,-110.816424,32.235625,-214748363.0,1.0,85710
16042.0,SPSR(NW),SS/Sunflower Park/Sunflower Ridge,N SUNFLOWER RIDGE RD,N SUNFLOWER PARK DR,-111.131988,32.377662,-214748363.0,1.0,85743
12570.0,SPST(NW),Speedway/Stone,W SPEEDWAY BLVD,E SPEEDWAY BLVD,-110.972259,32.23608,-214748364.0,1.0,85705
12596.0,SPST(SE),Speedway/Stone,E SPEEDWAY BLVD,E FOOTHILLS DR,-110.971339,32.235824,-214748363.0,1.0,85705
11146.0,SPSW(NW),Speedway/Swan,E SPEEDWAY BLVD,N SWAN RD,-110.893205,32.236309,-214748363.0,1.0,85712
11194.0,SPSW(SE),Speedway/Swan,E SPEEDWAY BLVD,N SWAN RD,-110.892203,32.236094,-214748363.0,1.0,85712
16010.0,SPTP(IN),SS/Science Park Dr/Tech Park Dr,N SUN TRAN BLVD,E TANGELO DR,-110.801843,32.087984,-214748364.0,1.0,85747
11154.0,SPTR(NE),Speedway/Treat,E SPEEDWAY BLVD,N TREAT AVE,-110.930605,32.236217,-214748363.0,1.0,85716
11186.0,SPTR(SE),Speedway/Treat,E SPEEDWAY BLVD,N TREAT AVE,-110.930831,32.235953,-214748363.0,1.0,85716
16222.0,SPTU(NE),Speedway/Tucson,E SPEEDWAY BLVD,S 6TH AVE,-110.934344,32.236281,-214748364.0,1.0,85716
11185.0,SPTU(SE),Speedway/Tucson,E SPEEDWAY BLVD,N TUCSON BLVD,-110.934632,32.235948,-214748363.0,1.0,85719
11141.0,SPVB(NW),Speedway/Van Buren,E SPEEDWAY BLVD,N VAN BUREN AVE,-110.871262,32.236257,-214748363.0,1.0,85712
11200.0,SPVB(SE),Speedway/Van Buren,E SPEEDWAY BLVD,N VAN BUREN AVE,-110.870646,32.23609,-214748363.0,1.0,85712
11157.0,SPWA(NW),Speedway/Warren Underpass,E SPEEDWAY BLVD,WARREN UNDERPASS,-110.947087,32.236135,-214748363.0,1.0,85719
11183.0,SPWA(SW),Speedway/Warren Underpass,E SPEEDWAY BLVD,WARREN UNDERPASS,-110.947313,32.235886,-214748363.0,1.0,85719
11138.0,SPWI(NW),Speedway/Wilmot,E SPEEDWAY BLVD,N WILMOT RD,-110.858525,32.236087,-214748363.0,1.0,85712
47.0,SPWI(SE),Speedway/Wilmot,E SPEEDWAY BLVD,N WILMOT RD,-110.856729,32.235429,-214748364.0,1.0,85710
11234.0,SPWO*SE*,Speedway/Woodridge Apts, , ,-110.81592,32.235421,-1.0,1.0,85710
11171.0,STAL(NW),Stone/Alameda,N STONE AVE,E ALAMEDA ST,-110.971759,32.2246,-214748363.0,1.0,85701
13741.0,STAR(SE),Stone/C Arizona,N STONE AVE,E LIMBERLOST DR,-110.969969,32.281492,-214748363.0,1.0,85705
13735.0,STBL(NE),Stone/Blacklidge,N STONE AVE,E BLACKLIDGE DR,-110.971937,32.261749,-214748363.0,1.0,85705
13750.0,STBL(NW),Stone/Blacklidge,N STONE AVE,W BLACKLIDGE DR,-110.97217,32.26193,-214748363.0,1.0,85705
312.0,STCH(NE),Stella/Charlotte,E STELLA RD,S CHARLOTTE AV,-110.83748,32.184743,-214748363.0,1.0,85730
13198.0,STCH(SE),Stella/Charlotte,E STELLA RD,S CHARLOTTE AVE,-110.837511,32.184646,-214748363.0,1.0,85730
14101.0,STCS(NW),Stella/Cmo Seco,E STELLA RD,S CMO SECO,-110.807437,32.184483,-214748363.0,1.0,85730
14077.0,STCS(SW),Stella/Cmo Seco,E STELLA RD,S STEARN LAKE DR,-110.807374,32.184404,-214748363.0,1.0,85730
14925.0,STDO(SE),Stone/Dorothy,N STONE AVE,E DOROTHY LN,-110.969504,32.284801,-214748363.0,1.0,85705
16110.0,STDR(SE),Stone/Drachman,N STONE AVE,E DRACHMAN ST,-110.971742,32.239284,-214748364.0,1.0,85705
15994.0,STDR(SW),Stone/Drachman,N SUN TRAN BLVD,E TANGELO DR,-110.971986,32.238769,-214748364.0,1.0,85705
13732.0,STFL(NE),Stone/Flores,N STONE AVE,W FLORES ST,-110.97182,32.247779,-214748363.0,1.0,85705
13753.0,STFL(SW),Stone/Flores,N STONE AVE,W FLORES ST,-110.972046,32.246886,-214748363.0,1.0,85705
11170.0,STFR(SW),Stone/Franklin,N STONE AVE,W COUNCIL ST,-110.971827,32.225842,-214748363.0,1.0,85701
13749.0,STFT(SW),Stone/Ft Lowell,N STONE AVE,W FORT LOWELL RD,-110.97219,32.264256,-214748363.0,1.0,85705
11499.0,STGL(NE),Stone/Glenn,N STONE AVE,E GLENN ST,-110.971896,32.257926,-214748363.0,1.0,85705
13751.0,STGL(SW),Stone/Glenn,N STONE AVE,W GLENN ST,-110.9721,32.256817,-214748364.0,1.0,85705
14179.0,STGR(NE),Stone/Grant,N STONE AVE,E ALTURAS ST,-110.971823,32.250769,-214748363.0,1.0,85705
14189.0,STGR(SW),Stone/Grant,N STONE AVE,W GRANT RD,-110.972014,32.250096,-214748363.0,1.0,85705
16085.0,STHC(IN),SS/Stock Rd/Health Center,UNKNOWN,UNKNOWN,-110.981034,32.107646,-214748364.0,1.0,85746
13733.0,STJA(SE),Stone/Jacinto,N STONE AVE,E MAC IVER PL,-110.971868,32.253871,-214748363.0,1.0,85705
13752.0,STJA(SW),Stone/Jacinto,N STONE AVE,W JACINTO ST,-110.972105,32.253695,-214748363.0,1.0,85705
13163.0,STJE(SW),Stella/Jessica,E STELLA RD,S JESSICA AVE,-110.844715,32.184584,-214748363.0,1.0,85730
21.0,STKO(NW),Stella/Kolb,E STELLA RD,S KOLB RD,-110.841452,32.184746,-214748363.0,1.0,85730
32.0,STKO(SE),Stella/Kolb,E STELLA RD,S KOLB RD,-110.840199,32.184599,-214748363.0,1.0,85730
13193.0,STLA(NW),Stella/Lakeside,E STELLA RD,S LAKESIDE DR,-110.822535,32.184576,-214748363.0,1.0,85730
13168.0,STLA(SW),Stella/Lakeside,E STELLA RD,S LAKESIDE DR,-110.822228,32.184412,-214748363.0,1.0,85730
14962.0,STLE(NE),Stone/Lester,N STONE AVE,E LESTER ST,-110.971773,32.244237,-214748363.0,1.0,85705
